Class,SKey,AY,YearAVG,Y1,Y2,Y3,Y4,E1,M1,S1,E2,M2,S2,E3,M3,S3,E4,M4,S4,ET1,MT1,ST1,ET2,MT2,ST2
7,9241,1415,74.781343,75.775599,79.547668,87.851084,82.639594,81.642903,85.083142,77.405,81.206387,92.074667,76.574,88.986422,91.670933,94.311,86.80081,93.888,77.485,80.351428,93.4,87.53,84.159655,100,76.67
5,9324,1415,93.748586,94.738626,94.32488,96.497104,96.104356,90.394158,95.172,97.981,92.990668,90.2552,97.094,96.011333,97.2104,96.876,93.867492,97.2508,NULL,93.656764,100,NULL,91.379615,98.004,NULL
4,9360,1415,93.651198,93.020962,94.491593,96.038074,95.489488,88.581685,90.2604,95.952,95.382972,97.6002,98.146,93.057389,99.752,NULL,92.291666,97.5,NULL,86.657714,100,NULL,93.822777,95,NULL
4,9361,1415,96.31463,97.06824,97.205553,96.866137,97.97035,94.898242,98.9872,100,96.909555,96.701,100,96.128779,98.1008,NULL,96.40625,100,NULL,94.726857,100,NULL,96.478333,100,NULL
5,9440,1415,85.243863,87.041465,91.41627,91.121581,92.494499,90.685862,84.647,92.9895,92.961583,83.9894,95.145,95.025194,89.7672,89.126,90.688654,90.4004,NULL,87.887058,91.5,NULL,92.800384,88.252,NULL
3,9443,1415,63.604291,30.574522,59.996794,63.762282,59.726425,44.247657,29.7672,28.309,62.6365,56.05,59.0125,67.560448,70.4624,NULL,60.590277,81.875,NULL,45.528,91.25,NULL,57.312777,72.5,NULL
4,9462,1415,92.63728,90.232101,92.346451,91.729746,89.405848,85.820511,86.9934,98.367,93.203722,93.3018,96.981,90.838007,90.5884,NULL,77.256944,99.375,NULL,86.184285,100,NULL,93.735555,98.75,NULL
4,9532,1415,98.018046,97.0775,97.334997,97.370888,98.847133,93.324187,98.6434,96.875,96.734472,98.1262,99.46,96.312,99.3,NULL,96.875,100,NULL,94.443428,100,NULL,96.633888,100,NULL
4,9540,1415,84.394923,83.85506,86.700185,88.414637,87.604888,89.108582,67.2838,81.4565,94.778694,80.9772,92.948,92.631647,83.1016,NULL,91.666666,92.5,NULL,88.702,100,NULL,93.006666,85,NULL
11,9734,1415,66.621589,67.900454,65.661203,60.927832,62.828352,65.781638,85.781667,NULL,68.281808,65.4795,56.589652,60.916636,65.4545,38.217,68.008022,62.587667,59.1435,66.66375,68.18,66.38,70.728636,75.94,66.05
4,9747,1415,91.230035,87.123525,90.359411,86.527524,94.789855,86.739509,89.1118,95.0615,92.152777,86.127,98.379,90.798573,86.1,NULL,89.479166,100,NULL,86.807428,100,NULL,91.998888,100,NULL
12,9816,1415,85.656964,79.475107,79.500748,82.581224,90.3402,75.907253,84.466667,NULL,73.376978,79.3773,NULL,80.529363,76.39425,83.862,83.196409,89.3025,90.2055,76.556,94.385,94.71,69.56238,89.45,85.26
10,9818,1415,91.512932,94.259144,93.272351,94.471711,93.769582,89.859818,96.003,95.637708,88.325136,97.0165,94.8935,88.668045,98.266667,91.7195,93.384793,95.913642,91.811,90.247272,95.978571,92.47,93.216363,96.488571,90.75
4,9904,1415,93.263544,90.256735,89.823414,93.340845,92.839733,88.075957,86.0448,94.448,93.587666,91.601,96.696,93.162235,92.4008,NULL,90,97.5,NULL,85.524,100,NULL,89.395,95,NULL
4,10156,1415,87.626828,83.474895,86.17167,91.310136,85.670463,86.384206,78.9276,93.401,84.199888,87.4522,96.3165,88.441242,94.35,NULL,87.951389,100,NULL,85.919428,100,NULL,83.076111,100,NULL
3,10468,1415,88.467224,89.32788,95.018419,96.985519,97.871289,89.589454,85.9004,96.997,96.938242,96.4008,NULL,97.13335,99.5,NULL,98.214285,100,NULL,85.883636,100,NULL,96.142352,NULL,NULL
3,10471,1415,94.092284,95.520977,96.779793,98.87176,86.50469,94.809795,93.5014,98.882,97.411919,99.4,NULL,96.8605,98.938,NULL,96.489642,66.67,NULL,91.342727,66.67,NULL,96.711764,NULL,NULL
3,10480,1415,91.21371,89.48168,94.251058,98.440692,84.01577,90.200681,87.0264,93.775,96.644117,95.65,NULL,97.8087,100,NULL,91.870986,66.67,NULL,87.26909,66.67,NULL,97.11647,NULL,NULL
4,10481,1415,91.533671,88.593331,86.274488,81.113398,65.347222,91.040788,84.358,93.919,92.441027,83.252,87.552,81.770941,84.9008,NULL,54.791666,66.25,NULL,86.524857,90,NULL,91.842777,42.5,NULL
4,5971,1011,84.081337,80.400599,83.261775,87.29008,94.354375,79.257869,79.2628,77.0065,86.55208,82.57,79.525,86.970365,85.896,NULL,95.89125,90.625,NULL,73.272307,100,NULL,85.97222,100,NULL
4,5988,1011,89.281719,91.469082,87.179285,92.110595,92.525,86.40035,95.8848,95.099,87.22944,87.888,89.98,90.603565,96.256,NULL,94.1875,99.125,NULL,84.71,100,NULL,87.675,100,NULL
9,5998,1011,67.243727,63.154589,66.870005,68.451105,72.066725,72.141545,60.3275,59.505,62.11577,65.10625,70.87,75.15061,80.45657,75.77,84.755465,75.588,67.5675,70.989545,82.2,73.4,63.06136,69.9,70.1
5,6018,1011,68.060006,73.754311,61.884175,74.3484,75.057915,72.739381,88.5164,80.668,74.66598,57.28,61.94,79.853055,63.258,84.275,77.217645,78.006665,NULL,62.265357,53.15,NULL,70.22115,72.2,NULL
6,6042,1011,91.490937,87.689941,91.351805,89.97126,86.074135,83.688571,88.7578,90.1955,88.56573,89.954,94.09,89.301345,90.144,93.345,89.420415,83.395555,89.48,86.28,85.95,85,86.61607,78.15,90.4
4,6047,1011,95.856657,93.661458,93.07409,96.557105,97.025625,93.407356,88.6904,93.4,90.64972,94.914,92.8225,95.86621,96.804,NULL,96.71125,99,NULL,92.875769,100,NULL,92.4,95,NULL
11,6054,1011,76.511037,75.599462,68.701675,73.947105,73.14946,78.459354,82.1762,NULL,71.253065,50.002,58.9675,69.593065,68.80375,58.955,64.660905,72.505,71.485,71.86,71.7,71.65,76.12045,62.75,70.95
4,6059,1011,92.729509,90.18568,92.25903,92.037695,96.166875,93.242123,92.0764,97.0715,90.43986,94.294,96.175,90.307535,91.1875,NULL,96.26625,99,NULL,93.070384,100,NULL,92.538885,100,NULL
7,6066,1011,59.455157,69.848736,69.88775,74.613445,72.246435,70.616779,67.761285,57.532,71.662725,68.959,60.1225,68.506465,81.402,80.115,75.12442,69.688885,65.5925,67.186896,71.6,79.8,69.92241,43.15,62.85
6,6101,1011,91.84514,85.788285,86.526095,91.35401,90.141075,81.740028,91.6595,82.202,81.425595,85.454,85.915,90.41317,89.64,81.1125,90.45444,89.617775,95.125,80.157586,81.25,91.25,77.09821,82.85,93.5
8,6104,1011,74.517769,71.605765,71.112865,73.359685,67.53415,53.632045,83.953,72.353,68.193715,85.51607,66.875,74.501845,83.776,58.19,62.40733,91.175555,75.515,64.788181,82.7,74.85,65.8931,86.05,75.05
4,6111,1011,64.460561,59.411345,55.360445,66.295635,65.81324,64.555777,60.032,52.837,66.81444,61.452,39.635,59.526135,59.858,NULL,67.84875,82.92222,NULL,62.610384,100,NULL,67.055555,83.15,NULL
5,6112,1011,70.67182,75.530102,75.756605,74.519075,82.713205,83.916801,67.0572,86.3185,85.861345,63.862,78.3525,88.211805,60.654,78.11,87.92018,74.687775,NULL,87.668571,72.85,NULL,82.784615,82.5,NULL
5,6120,1011,95.324538,95.394227,95.0577,95.41891,96.34709,93.858388,94.8456,96.662,94.81315,96.66,91.7675,95.53208,95.328,95.12,95.279335,95.22444,NULL,94.187142,95,NULL,93.00192,92.2,NULL
5,6142,1011,75.500062,81.772151,81.771835,84.70726,91.251565,75.635738,78.2548,85.1525,83.4499,67.46,79.4125,83.419025,77.86,85.0025,89.955255,91.115555,NULL,69.892142,79.7,NULL,83.76923,93.45,NULL
11,6186,1011,82.647867,68.06662,71.641865,75.09372,75.822355,85.945881,44.68325,NULL,83.30693,55.939165,68.02,80.846475,73.569375,70.2175,84.184655,60.064,84.56,78.936875,69.6,90.9,80.25909,71.15,77.05
10,6198,1011,80.213297,85.316137,81.21664,69.550125,82.304445,84.447681,82.84925,81.535,74.974545,89.67875,81.5175,63.156135,68.976,93.1825,73.749345,84.14214,76.0325,84.51909,85.35714,78.3,83.70909,81.064285,58.75
5,6201,1011,88.555191,88.880443,86.29441,88.939805,83.87933,84.470855,92.0864,94.1595,81.89192,82.176,92.8,84.47597,90.356,93.5,82.114115,81.117775,NULL,82.483214,75.65,NULL,79.7,88.45,NULL
3,6246,1011,86.679941,89.107588,93.85967,94.375,75.82837,87.843861,86.4512,89.09,92.90279,95.704,NULL,90,98.75,NULL,53.339285,100,NULL,85.676111,NULL,NULL,90.01176,100,NULL
4,6256,1011,87.233335,80.550518,80.93931,84.96582,87.605415,81.9852,86.6768,71.7045,82.32347,83.55,66.4,77.43158,92.452,NULL,90.86625,97.375,NULL,78.566153,95,NULL,82.70833,100,NULL
4,6262,1011,96.567815,95.143498,94.449115,94.44421,95.617705,93.7665,93.3028,96.667,94.72222,93.314,96.06,94.9843,94,NULL,94.4375,100,NULL,94.793076,100,NULL,95.83333,100,NULL
4,6274,1011,97.537706,96.717501,95.69006,96.177,95.69641,94.782698,98.7952,97.504,92.856385,97.674,97.95,94.368125,97.454,NULL,91.9375,99.31111,NULL,92.643076,97.5,NULL,94.97222,99.4,NULL
5,6281,1011,75.037412,77.421008,76.727485,79.372655,81.078105,75.69674,82.6532,81.2135,79.44317,74.74,64.315,84.31708,75.62,84.58,82.49044,79.835555,NULL,71.4425,81.25,NULL,69.378845,77.2,NULL
4,6289,1011,94.733029,91.687633,90.329,89.339815,85.69819,91.96075,87.1796,90.9335,90.04722,87.8,85.31,89.213235,86.554,NULL,89.05625,95.13,NULL,91.601538,100,NULL,90.25,90.65,NULL
5,6303,1011,98.863904,97.506932,97.51589,96.462655,95.746085,94.277424,98.7,98.645,96.049775,97.464,96.64,95.414305,96.894,99.125,96.29077,95.39333,NULL,96.433571,98.75,NULL,91.61346,93.15,NULL
4,6318,1011,75.870276,71.248071,75.20662,80.572195,87.35479,79.307681,60.7204,77.6015,85.825,73.034,60.46,86.904485,68.406,NULL,87.23625,83.25,NULL,76.983461,86.25,NULL,87.716665,87.5,NULL
4,6343,1011,86.945749,82.853187,86.59442,87.07223,94.23854,85.320179,80.8308,85.628,87.03222,86.622,85.84,89.394925,86.904,NULL,91.046875,98.25,NULL,89.335769,97.5,NULL,87.4,98.75,NULL
5,6345,1011,93.012576,93.339442,95.36577,94.844685,94.88828,90.15868,98.1584,98.7715,93.93172,96.316,98.105,95.02611,94.648,98.875,93.57485,95.50444,NULL,89.178928,97.2,NULL,90.709615,95.95,NULL
3,6349,1011,84.158157,83.903859,87.301665,57.54968,68.726665,81.512944,81.0504,84.083,86.714775,83.208,NULL,63.89816,41.402,NULL,67.5625,72.13,NULL,77.671111,92.5,NULL,85.188235,63.15,NULL
12,2083,1213,76.736919,76.54797,72.703456,70.738946,61.588815,66.119555,73.361111,NULL,71.925645,67.257,NULL,71.17675,66.761666,73.4955,68.87784,53.06125,51.075,61.738,76.55,71.15,63.33125,37.55,40.05
12,2144,1213,89.131502,86.124015,85.108835,89.913369,89.07466,78.638888,90.258889,NULL,81.413076,83.841,NULL,89.696159,90.382666,86.8125,88.12727,85.33,85.7175,72.017,88.85,76.9,77.954375,87.225,85.2
12,2213,1213,90.814189,78.439045,61.652354,62.996283,62.14037,72.320778,82.993809,NULL,59.383083,60.28275,NULL,64.89525,80.221833,68.3565,56.28545,80.6175,45.4775,66.885,82.275,29.95,50.093125,77.4,59.85
12,2400,1213,76.382971,66.866123,71.766974,72.58841,71.64427,67.353333,56.886,NULL,75.68377,65.741,NULL,80.139363,65.557166,68.77,74.84,59.44125,58.06,67.161,71.45,67.3,76.405,59.1,50.35
12,2610,1213,80.093851,81.714772,76.587152,78.16657,74.490615,72.064222,83.904761,NULL,76.063208,70.376,NULL,80.545227,81.248666,77.8165,71.73602,78.68375,76.09,71.793,86.675,73.4,75.065625,75.05,80.1
12,2627,1213,82.097749,77.029607,63.663619,68.405153,66.09489,72.841333,83.898253,NULL,61.35734,58.61975,NULL,63.584909,59.585833,75.91,61.640565,63.4825,72.3725,64.103,69.275,79.1,58.6325,53.8,79.95
12,2638,1213,79.096253,76.566043,81.901962,82.244523,78.33799,75.834,68.202222,NULL,81.987812,89.90575,NULL,89.796477,90.218166,81.0875,78.91045,86.3275,75.785,77.099,88.75,83.25,80.5775,83.275,77.7
5,8574,1213,90.597546,94.001794,94.79244,93.782223,94.083435,93.983283,95.013333,87.953,93.920653,97.0992,92.826,94.571027,90.6524,95.738,93.58643,97.9,NULL,93.353214,97,NULL,94.729615,94,NULL
5,8582,1213,90.492244,93.665523,92.857435,87.699847,87.197255,93.474458,94.100933,91.1385,92.773572,92.832,88.275,91.386944,76.9508,94.796,91.56621,77.2,NULL,94.737857,61,NULL,95.887692,79,NULL
7,8588,1213,92.641084,94.907895,93.091586,94.246436,95.171985,96.176164,94.408,94.346,95.324819,96.2255,89.408,92.594809,95.8084,96.99,94.23595,92.3,95.7175,94.037586,97.36,97.75,96.131034,88.04,92.05
8,8625,1213,78.71536,77.454453,86.274386,85.562011,88.540705,72.944818,90.0035,69.6885,87.035327,88.956142,81.0285,85.361316,84.3564,83.9845,83.66248,87.714,90.33,66.680454,96.52,84.2,85.987241,94.2,95
7,8627,1213,90.246579,94.553966,93.097024,88.911697,90.10592,94.537348,92.691142,97.2535,93.623434,90.502,93.706,88.90441,93.7748,96.4085,91.293555,89.132,93.5625,94.265172,82.24,94.75,95.627586,87.52,90.35
6,8636,1213,87.556787,86.254954,91.503191,87.78352,83.998015,89.084977,88.02475,84.837,89.693531,98.396,96.707,87.341271,86.4208,91.548,85.173885,84.362,78.82,90.492068,83.64,84.9,91.247857,81.2,81.7
5,7701,1314,83.853159,89.159572,93.09501,92.167707,94.151989,87.552156,95.7794,83.964,90.494799,90.811266,93.9355,94.136083,87.6516,94.321,92.703257,92.8636,NULL,86.643928,86.564,NULL,91.701153,94.504,NULL
12,7708,1314,87.174131,90.420542,90.496878,91.475891,90.448439,87.840666,95.864444,NULL,86.443659,93.3855,NULL,94.128545,89.347833,90.38,89.399181,93.1555,93.178,86.932,94.495,95.45,85.798125,86.195,88.74
5,7783,1314,93.591055,93.518921,95.072132,89.591632,94.674353,91.173938,96.9432,91.553,92.891436,93.6014,98.854,89.691666,88.5008,87.334,91.876683,97.4836,NULL,91.653571,98.668,NULL,94.156538,97.5,NULL
5,7785,1314,77.406393,82.130214,87.825021,79.83192,90.339634,78.615777,90.3972,77.3695,84.921504,90.798133,90.248,80.632555,70.9016,81.098,89.155102,90.3448,NULL,80.840357,81.972,NULL,87.085384,92.752,NULL
9,7815,1314,66.80978,69.909442,73.09427,82.228875,75.498625,66.595318,79.2295,61.352,65.886,85.529,60.5045,76.920534,86.647142,77.392,75.203398,81.0012,72.9335,73.18409,78.73,71.04,62.603181,83.69,72.31
10,7893,1314,82.108608,88.806459,86.923813,84.482893,86.83285,88.775131,86.791,85.819791,86.149909,87.181944,79.2065,85.254772,72.1665,88.2275,85.178132,80.8944,91.415,87.940454,83.628571,87.5,88.650454,79.001428,92.19
10,7989,1314,85.806254,91.831301,90.154956,93.373587,84.505114,92.736,84.669,84.554791,93.674,88.6045,81.635,92.258136,93.13225,95.782,92.357708,89.436971,93.023,91.502272,89.76,94.57,94.49909,95.49,87.5
8,8042,1314,88.65417,86.909612,93.498324,91.479266,92.290585,83.536045,84.202667,92.399,91.764848,94.182857,92.7755,92.04584,90.33975,85.447,88.154718,91.2232,96.779,84.778636,92.352,92.5,90.487586,95.304,92.91
6,8061,1314,91.011075,89.677084,90.984223,86.238651,85.197978,87.936166,90.504,85.9605,90.583061,89.850666,88.0685,89.486809,92.3348,88.686,89.851805,82.8008,86.9315,92.470344,92.5,77.5,90.795714,84.004,82
5,8106,1314,94.373987,94.891926,96.24723,93.934434,94.040874,95.148865,94.1126,92.6645,97.039395,92.047133,97.1435,96.115333,92.5,93.446,94.826522,95.6296,NULL,93.992142,95.148,NULL,96.337692,91,NULL
5,8124,1314,83.916327,85.183319,87.132629,83.827314,90.429036,81.069587,84.5914,86.514,84.598606,86.565266,93.426,86.247611,70.7024,90.961,90.769022,93.4312,NULL,81.544642,89.404,NULL,87.719615,88.752,NULL
4,8141,1314,95.711374,94.182944,93.222096,95.691741,92.89111,92.768455,89.752,97.3465,93.831361,89.6016,94.126,92.420602,97.4504,NULL,94.166666,100,NULL,90.399615,100,NULL,96.375,NULL,NULL
5,8189,1314,86.634501,94.497929,95.105323,96.336907,95.341012,94.43146,96.6892,96.693,94.289991,92.811533,97.9455,95.365722,98.2,97.722,94.192772,95.3576,NULL,93.307142,93.412,NULL,93.818846,94.376,NULL
4,8209,1314,95.92121,95.352297,96.735854,96.04263,95.581111,95.258401,93.146,99.63,96.087722,95.9796,99.126,93.581669,97.2,NULL,95.833333,100,NULL,96.04423,100,NULL,95.418333,NULL,NULL
5,8217,1314,97.858156,97.781648,97.66195,96.950823,96.460494,96.923976,97.2978,99.076,97.564442,96.909666,95.883,94.7405,96.0012,96.558,93.500661,96.5956,NULL,95.716785,91.976,NULL,97.080384,97.252,NULL
4,8229,1314,95.312536,93.614299,93.851895,93.694385,90.841851,91.123811,89.365,98.772,95.285805,93.6904,87.25,90.651823,94.25,NULL,88.472222,100,NULL,90.899615,NULL,NULL,94.220555,NULL,NULL
4,8250,1314,83.113079,88.079365,84.739285,87.71381,93.22,83.066839,91.4112,93.7115,85.576805,75.7532,91.751,84.859676,84.7352,NULL,95,98.75,NULL,77.968846,98.75,NULL,82.225,NULL,NULL
4,8274,1314,86.253182,88.20326,86.035688,90.200546,87.108888,87.276102,87.4972,87.552,91.456777,77.69,87.25,89.169661,88.0012,NULL,86.666666,98.333333,NULL,87.09923,100,NULL,90.888333,NULL,NULL
4,8275,1314,87.677636,82.506252,87.029126,88.352041,77.748518,86.703946,69.7526,82.5815,89.0205,87.726,84.001,86.633102,84.5288,NULL,88.888889,94.166667,NULL,81.666538,100,NULL,87.415555,NULL,NULL
4,8315,1314,75.808553,78.574972,82.026342,78.344836,85.349629,83.82075,64.516,76.343,87.388972,74.4176,71.25,80.701242,69.9076,NULL,91.805555,97.5,NULL,85.437307,100,NULL,89.881111,NULL,NULL
4,8319,1314,78.658982,89.719897,88.097294,85.196571,90.706666,92.597613,86.7344,97.9545,91.735111,83.1392,91.126,84.758492,81.63,NULL,87.083333,98.333333,NULL,90.613461,98.75,NULL,93.196111,NULL,NULL
4,8322,1314,93.951593,93.976591,89.792998,92.516812,78.383333,91.469367,97.3804,96.6245,92.515166,87.2528,85.376,89.182882,94.876,NULL,74.166666,80,NULL,89.894615,72.5,NULL,92.624444,NULL,NULL
11,5336,1415,68.950674,64.103851,63.800803,63.05622,64.672584,63.995305,78.720333,NULL,69.075313,62.574,61.27125,60.532227,57.13375,45.989,59.942795,64.01775,69.7095,62.665,57.07,69.98,77.10909,59.09,64.48
8,5600,1415,78.492901,87.075498,87.393746,83.258066,85.005199,83.830111,91.212,86.6335,86.092758,85.544,89.524,86.96576,79.35275,85.088,84.511176,86.1988,89.807,86.158148,87.656,91.13,84.777241,90.104,80.63
8,5619,1415,78.440625,86.738573,93.030338,85.994966,87.228583,89.310851,89.248333,87.256,94.662856,85.179857,96.402,87.54222,79.22175,89.4715,92.798994,76.5772,91.5545,90.392962,92,92.9,95.041724,81.972,90
10,5658,1415,90.288191,91.283469,92.566671,92.683579,94.46427,90.261363,89.704,89.294791,90.0195,92.465,90.722,87.345681,95.350333,88.4075,92.0305,92.886714,94.3605,91.593636,96.237142,90.9,92.333636,91.545714,87.27
8,5686,1415,74.917262,80.018501,82.342991,85.160788,89.952685,82.95774,77.542,89.858,83.846567,81.994857,85.4705,88.52075,79.15225,81.8395,92.163315,88.4064,91.589,82.922962,90.988,95.1,85.470344,85.672,83.13
8,5703,1415,59.240384,69.231365,70.316427,67.165096,73.510946,70.418374,73.027,69.1335,72.559919,74.892857,77.959,75.143318,67.98975,62.319,76.939162,65.0536,82.5105,64.673333,80.332,80.49,66.728965,69.74,83.75
7,5719,1415,80.262749,82.911443,82.560379,87.554847,89.107103,80.765385,73.883888,93.6475,79.909532,77.130333,86.0255,85.562198,87.050933,87.413,87.126514,91.5332,83.6335,82.044285,91.904,93.16,78.345862,86.08,84.59
9,5720,1415,90.045685,93.371818,92.711305,95.88249,96.064217,91.276863,94.951,92.242,89.161363,94.605333,96.386,92.733149,97.877428,96.046,95.264272,98.281,94.143,93.181818,97.77,95.12,92.114545,96.26,94.92
10,5727,1415,89.7143,89.744463,92.20441,91.658205,96.515476,94.4605,83.2215,85.677083,93.074227,92.1145,88.934,92.792181,92.266333,85.9145,96.349034,96.300142,95.7575,94.331363,96.671428,93.06,94.891818,94.195714,97.06
10,5738,1415,79.109515,81.093002,78.793802,77.685089,84.34394,83.684727,76.193,83.30625,76.177636,78.9695,76.3655,76.8745,86.987333,74.094,82.570724,83.188357,84.844,81.070454,93.877142,85.03,79.302727,71.157142,74.18
12,5761,1415,72.689066,70.00204,70.670508,71.385155,70.553067,69.252904,69.977301,NULL,66.141391,87.98825,NULL,67.347204,52.624166,69.251,66.530954,64.0375,55.4665,59.864,63.115,48.67,56.417619,43.055,37.75
8,5788,1415,80.004534,75.257175,72.550249,76.090531,82.43811,75.101333,79.041333,71.602,75.711886,74.896285,63.4105,72.974296,79.3645,75.142,81.75572,77.6196,82.127,60.984814,87.52,90.4,80.981724,84.804,77.5
9,5792,1415,74.751449,71.570997,74.913178,81.161843,78.232521,71.914227,75.86325,68.6515,70.68209,80.906333,83.393,75.743672,87.892571,85.9025,81.814383,82.215,76.6245,67.011363,85.59,75.86,69.729545,78.85,70.35
9,5812,1415,70.400326,75.31972,76.34589,74.122635,76.285191,65.308909,73.7315,67.816,73.983409,78.934,73.4415,71.639632,74.759428,66.0165,75.443245,82.80875,62.347,73.741363,86.21,73.24,64.968636,88.87,58.52
8,5836,1415,79.997971,82.530951,90.775543,87.882252,91.31081,78.28974,89.776,84.061,86.52812,90.986142,89.169,82.949904,95.66375,80.8785,88.712478,94.3624,89.2765,77.535555,96.4,90.72,85.311034,92.668,88.13
8,5850,1415,76.393646,77.457708,83.825431,86.827483,89.723286,79.818666,83.921667,79.648,84.904095,88.597857,72.3405,85.950745,88.48675,73.443,82.767495,94.2212,91.9705,76.652592,88.088,94.47,87.256206,93.536,85.63
10,5886,1415,80.654714,72.895224,69.738127,73.352098,84.363949,75.44101,69.1435,67.46625,75.63459,64.986,61.7205,75.059272,64.9175,72.6265,84.772189,85.554785,82.607,76.675,92.137142,83.87,73.151363,85.055714,81.46
10,5897,1415,92.366535,94.310616,93.934333,92.096905,93.967487,94.704363,97.121555,95.834583,92.529045,95.88575,95.015,91.738409,92.215667,92.5365,94.000413,94.870071,93.6585,93.153636,93.04,89.45,94.21909,92.49,92.12
8,5898,1415,89.303813,81.375384,86.134132,82.820026,86.235411,83.942074,89.367,86.075,90.238768,83.217571,88.8935,85.07244,91.23325,74.753,87.286591,87.4368,95.6745,84.228518,91.576,92.7,90.820689,93.936,93.75
12,5906,1415,77.370125,60.509687,72.265897,72.202794,73.42827,69.216238,54.676667,NULL,77.20774,68.2675,NULL,75.355022,60.998833,59.1926,72.643181,68.01025,60.616,70.543,72.19,67.33,69.13,60.42,63.17
8,5914,1415,87.111188,90.018934,84.08621,85.089638,89.564823,84.856666,88.418333,95.5505,85.899061,91.072,86.0175,84.091241,87.33725,78.287,87.986853,91.3508,94.6145,88.671851,93.32,92.7,86.963793,87.704,89.38
10,6015,1415,70.444558,67.582621,65.849563,71.233463,79.423561,77.014136,49.675,57.533333,73.417454,52.94125,54.9875,70.403863,72.877333,71.3585,84.349431,75.410071,88.4805,63.623181,70.717142,89.61,81.427727,65.468571,83.12
8,6020,1415,63.459628,66.249696,64.415281,68.956288,81.338659,69.889037,79.118667,75.388,62.384358,60.593285,61.9475,69.53413,75.6655,60.118,77.859035,91.8224,80.744,59.087777,82.144,88.92,65.946551,91.536,70.63
10,6025,1415,63.105838,65.927312,69.317522,72.378122,78.243217,70.705636,56.9665,55.931875,77.200545,76.1995,54.5835,73.238636,79.965667,62.089,78.039931,81.997071,73.3415,74.897272,85.707142,77.07,77.667727,77.22,63.68
12,6096,1415,71.159013,67.197427,65.313036,72.355411,70.799068,66.413413,68.24619,NULL,68.920174,47.91375,NULL,65.135022,64.4145,69.061,64.702431,71.04175,51.3395,65.12,80.19,53.65,56.62238,61.87,45.73
6,7527,1415,74.124167,80.177262,84.172609,78.319788,82.116503,79.623757,72.43,94.746,82.040428,94.3994,91.49,86.843252,88.8424,65.81,87.150055,82.1512,71.625,82.571428,79.5,73.75,83.994285,78.756,56.25
8,7532,1415,90.262988,94.261903,96.949612,92.592579,95.434268,90.766962,97.875,96.233,94.401737,98.264285,97.67,89.726509,97.253333,89.187,91.382888,99.346,95.4695,88.979629,97.6,93.34,93.604827,100,91.25
6,7566,1415,85.185138,84.527885,87.660357,89.958681,89.147958,84.74989,76.3175,79.041,84.044781,88.0414,77.792,91.435049,85.361933,92.967,94.442194,86.6012,76.348,86,84,92.99,86.0325,91.256,76.25
7,7639,1415,81.768732,90.562684,89.182854,93.728442,93.426358,89.956914,86.657508,97.515,89.202986,85.532,89.683,91.168833,93.003866,95.6705,92.314664,91.9152,92.2205,89.462857,94.468,95.38,88.222758,94.188,91.99
6,7686,1415,78.86024,66.44859,80.204308,83.5037,82.919988,74.320493,79.6385,71.3675,78.112502,92.944,84.2655,81.720771,82.453133,85.9345,77.747444,88.3012,79.626,69.416857,85,72.5,76.708928,73.256,58.13
6,7701,1415,88.244555,83.853159,89.159572,93.09501,92.167707,81.707628,81.11825,83.476,87.552156,95.7794,83.964,90.494799,90.811266,93.9355,94.136083,87.6516,94.321,86.386285,85.504,93.48,83.075714,90.504,81.25
6,7767,1415,94.550972,95.735381,95.19088,97.23533,94.246148,94.5571,94.67375,98.2785,94.356575,99.0928,96.472,95.943544,98.889333,98.9915,95.7475,91.7008,94.585,94.557428,93.5,92.3,95.897142,88.004,88.75
6,7783,1415,94.510147,93.591055,93.518921,95.072132,89.591632,91.302331,92.118,93.6965,91.173938,96.9432,91.553,92.891436,93.6014,98.854,89.691666,88.5008,87.334,91.283428,95,96.67,91.200357,86.504,80
6,7785,1415,83.384589,77.406393,82.130214,87.825021,79.83192,74.80626,73.0645,86.968,78.615777,90.3972,77.3695,84.921504,90.798133,90.248,80.632555,70.9016,81.098,75.313142,75.004,90.49,82.402857,82.004,68.75
12,7831,1415,82.084173,81.883376,88.407064,88.510247,94.378018,81.777285,75.645556,NULL,80.273052,92.96375,NULL,87.027954,89.65125,87.222,88.49725,97.72225,92.794,NULL,99.145,98.34,77.529523,97.025,93.28
6,7866,1415,80.587574,75.171969,73.863076,80.335393,81.276425,66.894496,80.201,93.2135,57.825478,92.5008,69.1035,78.038256,78.9398,73.547,78.2615,87.6512,75.376,61.247428,83.504,71.88,64.385,87.752,65
11,7893,1415,82.80995,82.108608,88.806459,86.923813,84.482893,83.833555,81.789,NULL,88.775131,86.791,85.819791,86.149909,87.181944,79.2065,85.254772,72.1665,88.2275,83.701875,83.42,91.77,90.414545,82.44,86.08
11,7989,1415,82.988349,85.806254,91.831301,90.154956,93.373587,87.503486,81.123,NULL,92.736,84.669,84.554791,93.674,88.6045,81.635,92.258136,93.13225,95.782,86.469375,90.94,97.02,94.800454,93.15,93.59
9,8042,1415,87.607551,88.65417,86.909612,93.498324,91.479266,87.527295,94.04075,91.1125,83.536045,84.202667,92.399,91.764848,94.182857,92.7755,92.04584,90.33975,85.447,86.349545,95.75,88.92,82.979545,83.19,80.43
