Class,SKey,AY,YearAVG,Y1,Y2,Y3,Y4,E1,M1,S1,E2,M2,S2,E3,M3,S3,E4,M4,S4,ET1,MT1,ST1,ET2,MT2,ST2
10,2806,1213,78.684641,81.670882,85.875059,83.94639,80.789955,79.35981,77.02675,85.2785,85.809106,89.067,79.3005,79.683136,82.187,82.4505,81.907725,71.83625,88.23,83.113023,79.6,86.5,86.005,70.15,83.7
11,2816,1213,84.900596,81.766068,83.393161,73.208843,81.611635,82.96975,84.50975,NULL,85.03093,83.98325,75.849,74.85003,72.253,79.2305,73.4092,87.50125,87.9,85.3075,86.9,86.9,85.381904,93.45,94.3
7,2823,1213,81.146737,83.08587,82.597251,81.56531,83.085405,84.205323,86.635,82.707,80.349825,87.5664,77.892,74.910326,83.744,91.455,75.311715,90.34444,83.585,79.240357,91.41111,91.95,79.1225,98.088885,83.55
8,2825,1213,73.742933,80.992423,68.522973,69.664692,74.39174,81.458933,82.404,73.1635,75.99053,56.201833,63.457,78.163505,56.63625,60.3125,71.77788,69.75111,85.31,83.9,87.73333,80.4,76.881379,76.288885,78.75
8,2832,1213,65.774609,72.548766,67.212629,71.734454,75.57177,73.772711,73.4195,66.995,70.310787,65.4615,62.489,77.026305,57.107,72.222,71.85865,65.46222,74.945,72.153953,78.33333,86.05,70.978928,84.777775,77.2
10,2833,1213,84.403529,87.127582,84.862453,84.492324,87.3968,87.05259,84.54175,81.402,82.56172,84.29575,87.281,75.828232,88.1975,81.307,85.08109,89.231665,81.3025,80.770697,89.25,74.6,86.271515,89.95,85.95
8,2838,1213,83.058238,88.881054,86.414637,85.154606,90.06987,83.772222,92.678,89.11,83.116954,89.433667,83.1565,82.143047,82.270333,84.318,89.718265,87.52444,95.28,84.169767,92.177775,92,83.223448,92.466665,90.65
8,2841,1213,84.776974,83.20666,79.759757,74.12466,78.19716,77.441659,86.34275,78.074,73.731423,80.631,73.7735,70.311885,71.862,69.9125,67.750575,81.275555,76.035,77.472857,85.64444,75.15,72.436896,94.666665,52.5
8,2843,1213,93.318303,95.34407,94.868612,92.471145,95.13502,93.326363,97.40275,93.937,92.117666,97.394833,94.267,90.62743,92.4405,86.5275,89.197015,98.83111,97.75,93.682325,96.8,97.5,92.511379,97.355555,97.5
8,2851,1213,59.446711,70.43576,70.101047,73.395423,77.067795,69.396666,69.52775,60.916,73.456467,62.568833,67.737,73.196188,59.21225,68.216,72.68596,61.335555,80.53,67.006511,69.1,80.75,80.874482,69.2,67.5
11,2863,1213,77.513589,76.024761,78.033015,75.632725,83.508775,73.48945,67.7685,NULL,83.460079,75.20025,66.962666,80.109477,67.6415,76.361,83.02174,81.785,82.0725,75.875,75.75,84.7,78.72625,79.55,84.75
9,2869,1213,77.626884,83.992745,85.835929,86.291058,86.468205,83.979772,75.2375,91.72,85.001606,84.54,83.819,84.800586,82.669667,86.725,83.92807,86.2275,85.35,86.34,90.5,83.4,82.977441,89.7,88.2
8,2871,1213,95.998869,95.326691,94.676981,93.942182,94.335505,93.50917,97.054,96.6735,94.515032,94.985833,92.718,92.555142,96.9885,90.7395,91.342115,93.466665,96.61,93.286511,95.11111,95.65,93.901379,99.44444,95
7,2874,1213,71.226908,69.911491,61.733576,70.753964,78.061565,79.962668,58.32875,73.1225,72.326894,48.758,64.5585,76.437403,61.44,72.9065,83.361325,68.52111,80.82,75.348214,67.77222,87.95,72.100689,61.5,74.45
7,2876,1213,71.251108,71.526494,65.73055,70.748876,77.877385,73.892231,62.31175,65.835,65.293712,66.399833,62.8215,65.629115,61.025333,74.0615,75.76072,70.508885,69.955,70.293571,47.488885,73.45,65.73862,90.61111,64.2
7,2883,1213,75.212146,78.877041,75.081839,81.393531,82.28556,82.253526,73.7065,73.76,74.498613,77.0544,75.9855,73.742711,89.398666,87.803,78.5942,77.598885,92.48,72.725357,56.216665,90.5,72.181724,94.44444,89.2
6,3059,1213,71.277958,73.946324,83.252071,81.142226,88.408205,78.481344,68.596,71.4245,81.678416,90.687111,68.1735,82.515437,78.519777,77.056,84.676665,92.58,85.475,79.789642,87.32222,85.95,79.64,86.13333,72.3
6,3060,1213,88.933552,86.464543,89.805568,86.440078,88.08355,87.675766,83.878,82.7965,85.76987,94.432444,86.306,83.893,82.556444,83.996,86.33433,86.855555,85.645,86.259285,85.366665,80,82.6295,80.02222,79.1
6,3061,1213,80.66504,79.606448,84.724157,82.734469,83.773235,82.084258,75.106333,77.7165,82.225407,85.160888,81.1655,80.809962,73.180888,85.368,84.75633,79.02444,78.745,78.722142,61.788885,77.3,78.9955,80.555555,82.05
11,3069,1213,79.581476,77.996024,74.481883,83.431195,83.352685,78.13615,83.6395,NULL,84.19056,72.517,62.097,85.249666,81.76025,81.904,85.369125,77.14,84.515,80.1325,65.1,87.2,89.847187,81.6,84.15
6,3072,1213,72.917176,77.252497,80.871731,84.379051,88.040535,72.43848,79.957667,71.454,75.688805,84.026666,81.001,82.67872,86.13,89.2785,86.720665,91.17,89.005,71.417857,91.38333,73.45,75.347,92.8,85.45
7,3073,1213,71.304182,69.273657,71.636432,81.495008,87.545145,84.049885,60.208333,67.061,79.490798,60.889667,79.2905,80.117918,79.772444,86.285,90.299755,81.03333,91.485,80.639285,75.588885,91.95,79.229583,95.577775,82.4
6,3075,1213,93.2364,93.298175,97.523826,96.191333,95.42989,94.680965,91.979333,88.0265,96.217518,98.732444,96.047,95.858866,93.833111,95.204,96.63933,91.21333,97.825,94.108571,92.71111,96.45,96.0255,92.24444,98.3
6,3076,1213,92.312771,90.062485,96.401182,95.857223,96.46509,86.127174,92.058667,84.6935,93.640407,98.032,93.402,93.987369,98.044,95.073,95.251,97.71333,93.645,92.478928,97.988885,90.05,90.9225,93.355555,89.55
6,3077,1213,97.742719,96.356686,96.882587,96.106505,95.94562,94.383992,98.005,93.54,94.295731,97.651555,95.97,92.846273,96.905333,95.109,95.182,96.246665,94.205,94.59,96.21111,92.5,90.5465,96.13333,89.9
6,3087,1213,91.736665,89.66538,94.43974,94.308495,91.15548,89.89998,85.229333,88.224,89.826287,94.101333,95.3435,91.392732,94.550666,92.717,88.918665,91.73111,91.105,93.456785,95.3,91.05,83.749,91.688885,94.1
12,3100,1213,67.719429,69.610554,70.315985,76.949034,71.998365,69.055,56.308889,NULL,60.251489,64.652166,NULL,73.504795,70.101805,71.507,60.912285,70.236525,68.435,62.6,81.05,64.9,58.6675,64.85,58.15
6,3102,1213,93.595364,90.530072,92.447703,89.953078,95.746165,89.776971,92.188333,88.327,91.561463,93.872,92.831,89.614481,95.748888,94.141,96.392665,97.94222,97.78,91.192857,91.377775,93.65,89.3085,98.33333,95.25
6,3105,1213,81.470882,79.232899,89.030524,93.081318,95.311395,78.702595,76.152667,80.6205,82.010953,90.191111,89.38,91.297929,95.102222,88.1445,95.503,93.986665,91.67,78.958214,94.355555,92,78.8045,98.355555,90.35
8,3108,1213,68.855283,71.282668,74.831418,74.342106,78.911,70.973362,65.28725,72.734,71.942381,69.101,79.482,72.770604,70.91025,74.992,75.009615,78.61333,88.425,72.64,76.888885,91.25,75.511379,72.866665,83.15
5,3118,1213,65.505835,76.287534,80.84331,85.909303,61.24438,69.710925,77.76,70.804,73.488614,88.608888,75.25,80.588133,94.796444,83.75,51.178665,71.75444,78.175,59.862692,60.99444,68.75,69.56909,70,70
8,3119,1213,80.012554,80.709356,78.398097,74.110372,84.403115,80.704259,87.96425,69.411,84.521729,77.773167,71.598,78.315504,65.7095,73.1935,84.03019,79.92222,90.6,78.679534,77.055555,94.3,86.050416,83.888885,86.9
5,3121,1213,82.221361,89.734331,92.439177,94.117746,97.312675,82.668814,94.373333,91.739,90.506136,90.538222,91.0535,90.692866,95.823111,91.063,94.69842,98.125,NULL,78.117692,93.75,NULL,85.905,100,NULL
8,3130,1213,62.870894,67.956372,66.312722,68.116963,77.08284,57.477454,74.571,63.2935,65.626913,65.743333,59.541,65.300687,71.97725,65.8245,61.946665,89.266665,82.34,59.435714,95.966665,83,70.254827,90.44444,72.85
10,3132,1213,59.583543,68.44373,68.803658,65.784192,80.26124,67.433318,73.355,57.6905,64.775545,68.418083,58.863,61.176696,56.38,57.4665,77.433935,83.78125,82.38,78.393488,89,78.9,64.729545,84.8,79.05
11,3139,1213,69.331943,66.220432,64.61779,63.468252,67.62653,63.309883,60.914667,NULL,70.324272,59.672666,59.794,69.462484,54.7055,55.8955,65.26961,63.825,74.8525,65.2525,65.4,70.95,83.846521,64.85,71.4
7,3140,1213,88.759822,90.594162,92.934957,93.023755,95.70806,93.502804,88.12425,87.235,91.700532,93.036334,94.696,89.839576,93.135555,96.66,93.61908,92.835555,99.17778,92.8025,92.177775,99.7,90.828965,87.555555,96.6
7,3156,1213,81.365176,82.3526,81.452457,82.071755,80.17876,80.84916,86.01775,78.144,78.0043,82.858667,73.1175,76.182538,82.571555,83.145,70.25157,83.006665,82.675,75.338214,83.03333,86.4,79.925862,83.666665,81.8
6,3157,1213,61.768587,62.215857,72.393366,75.918323,66.4744,64.904003,48.81675,67.139,69.401333,64.434222,83.407,76.663062,70.668,79.024,78.484665,64.347775,73.69,64.338214,66.16111,65.05,65.382,55.02222,68.9
6,3162,1213,73.863265,73.793987,85.011571,86.739909,86.362425,84.87303,51.306,73.3915,81.045111,84.541777,82.04,85.28217,84.193333,87.8615,83.362,87.685555,83.54,78.885357,75.09444,74.4,74.1225,68.888885,85.8
6,3164,1213,84.871958,86.575829,93.385157,90.620973,90.840605,83.821601,81.093333,83.8655,89.575092,93.690666,90.1055,85.694335,89.811777,88.3555,83.792,94.14222,88.615,85.220714,89.04444,81.5,85.6525,96.11111,75.45
12,3184,1213,76.384058,73.782047,65.516706,69.607599,66.038835,68.314667,70.04,NULL,63.1138,63.82675,NULL,68.321803,61.38,71.6915,62.38795,66.86,60.0275,64.44,71.3,56.05,69.1655,65.25,65.65
11,3185,1213,78.259057,73.55696,85.0274,80.854861,84.165785,77.52305,58.015,NULL,87.631864,87.921,74.9135,82.788037,78.103,77.6025,77.68909,89.926665,87.775,82.842,82.05,85,89.680869,92.25,85.4
7,3192,1213,88.569635,88.114816,90.167365,89.384018,94.942745,93.560431,88.686,87.83,89.224312,92.12,91.045,87.099653,88.309777,93.169,93.233695,94.835555,95.45,90.606428,95.64444,94.4,89.854827,90.866665,94.9
12,3195,1213,82.98906,89.299967,85.716903,87.96176,87.302975,86.969,89.589,NULL,80.604855,88.54125,NULL,89.435696,81.21675,91.094,84.128805,84.78,86.1275,85.37,89.9,84.3,80.375,76.75,84.4
10,3196,1213,88.930547,90.734765,92.182859,90.035546,89.761655,92.082,95.5775,86.238,93.019727,94.8505,91.354,86.949075,91.2215,92.0915,87.407845,93.31875,86.99,90.438604,95.6,90.75,92.406363,91.8,89
10,3203,1213,71.251989,71.892138,77.234535,66.42385,71.18704,73.855268,58.468,62.647,76.413953,77.6375,65.962857,68.307121,52.97475,54.107,70.331005,63.79375,65.2575,80.74279,75.9,64.85,73.871627,68.55,65.95
7,3209,1213,75.467871,78.320299,75.643849,80.801499,81.242985,74.27475,87.225,64.9045,70.498764,85.308667,65.5255,69.797192,84.040888,74.4285,69.960865,87.64,76.15,71.446785,86.01111,79.35,68.142413,92.53333,69.35
8,3219,1213,83.962985,85.794355,88.216123,91.907447,94.270895,87.106133,87.834667,74.9665,85.314865,89.475667,77.115,87.467426,91.314667,90.3875,86.67038,97.69333,96.96,83.857674,96.13333,96.05,84.419285,94.44444,88.75
7,3220,1213,78.778119,86.80808,84.801165,84.745113,88.5304,90.152019,77.8,86.378,84.48003,82.1485,81.403,82.873692,78.073333,93.054,87.583445,82.648885,89.3,88.080357,90.666665,94.85,86.941428,84.8,96.6
11,3223,1213,75.159462,74.166934,69.673926,72.756749,76.41319,65.827472,76.682,NULL,67.852125,60.477444,60.9435,71.513395,62.29425,75.2305,74.704765,67.526665,77,74.1385,73.15,68.15,80.084705,80.4,84.7
6,3224,1213,70.861601,76.586348,86.180149,86.195451,85.680815,79.804304,63.724,69.6595,79.959861,90.742222,76.5655,82.844102,85.339111,80.349,78.103,92.67111,74.95,71.343214,84.466665,74.8,76.425,87.777775,81.95
9,3238,1213,80.377682,82.488757,82.374137,88.127998,86.20156,82.313909,77.3105,82.09,84.023227,78.465,84.689,85.465551,88.178,85.3785,80.367345,87.136665,89.9825,79.825714,85.15,88.05,83.64,87.55,89.05
6,3244,1213,72.053314,69.080722,79.483567,82.552532,84.841565,69.803643,68.908667,68.754,71.009098,80.474222,75.8525,79.539903,86.982444,69.609,81.10033,81.04444,87.15,71.150714,85.777775,76.5,71.7125,80,95
8,3247,1213,75.399242,81.876453,81.504865,75.038258,84.96945,87.197355,79.947,69.0555,83.164864,87.863333,70.2445,79.5656,74.1665,73.9935,85.270865,88.52222,87.93,89.266511,89.855555,86.6,86.950344,82.088885,79.4
6,3249,1213,85.263707,83.797169,93.465156,91.613236,95.44871,87.790913,67.477667,80.961,92.086546,97.293333,89.914,93.374037,92.521777,77.747,95.219665,94.008885,92.365,91.636428,99.466665,95.2,91.6915,90.02222,92.5
10,3251,1213,62.047206,64.115869,73.561154,74.057358,71.80468,64.636255,68.25125,55.8745,68.457909,80.76975,64.445625,69.3815,78.90925,63.2515,68.55353,77.99875,55.705,69.389047,82.65,65.2,68.407272,85.3,62.35
7,3255,1213,79.015968,78.649161,79.586242,87.960164,88.67246,88.45768,64.489667,74.4635,80.549542,72.591667,75.077,86.744923,83.544444,98.222,85.01043,84.266665,93.35,83.811428,84.22222,95.2,82.226896,88.11111,91.5
10,3260,1213,71.69255,69.36009,68.128841,62.120461,64.08809,78.434962,70.187555,61.043,79.715875,64.475458,63.334,70.554348,52.72775,60.416,71.540515,66.6075,59.565,75.769302,71.2,54.1,87.990476,72.3,76.2
8,3263,1213,83.419302,89.434587,92.468481,91.037507,95.331325,91.094488,90.70125,82.1995,91.665825,95.741667,83.1525,87.821073,88.2685,86.717,91.155765,93.108885,98.38,89.68,92.74444,95.85,91.065517,97.24444,98.75
11,3270,1213,78.422557,78.505293,66.023651,67.853621,75.77874,66.431233,85.352,NULL,60.654367,65.6575,55.2635,63.509204,69.59075,59.0735,69.72901,79.205,75.54,70.682,75.7,81.25,79.245,79.2,76.55
6,3275,1213,72.04826,76.665622,77.113883,78.355134,82.040385,84.548842,77.353333,75.053,77.705527,80.857777,78.172,81.840695,76.978444,79.678,80.905665,84.216665,79.545,84.750357,84.39444,80.95,74.802,72.24444,82.4
8,3279,1213,89.816919,89.926955,88.783516,91.269039,94.88263,89.511511,93.0865,84.176,84.880783,88.9498,89.1235,89.672472,95.812,88.372,91.643555,94.32444,98.76,85.866046,91.066665,98.15,87.76862,97.24444,95.65
8,3304,1213,64.405778,69.211123,62.636355,66.150386,75.376115,83.713666,67.027,66.3095,82.813118,59.402667,55.7725,82.551935,61.22675,66.7225,88.112785,56.726665,83.78,86.82279,78.277775,94.1,83.48,57.955555,90
7,3306,1213,69.99576,66.586593,70.710711,80.72471,79.63235,77.278431,61.359333,42.2735,71.684665,60.746167,69.4505,73.159846,79.496,89.142,66.78246,91.14,78.31,75.450714,90.188885,88.4,66.550689,80.066665,71.6
7,3308,1213,90.914007,90.0155,89.170145,93.096278,91.65011,94.409201,92.72525,81.105,89.390475,95.3755,77.516,89.530692,91.642222,93.747,88.48565,92.626665,92.81,92.471071,93.455555,94.35,88.706206,88.666665,94.35
5,3315,1213,52.407385,82.33686,84.248647,85.458251,88.433155,81.508148,76.717777,78.307,87.363981,80.481777,80.8915,85.4092,87.389777,82.477,85.248945,86.57,NULL,80.930384,85.35,NULL,86.959545,87.5,NULL
8,3326,1213,59.518948,77.420358,81.378695,84.297019,86.525125,81.541266,78.31725,60.4745,82.100051,78.562833,74.964,81.959887,81.36875,74.168,80.81615,82.566665,91.51,80.686046,93.277775,88.75,78.132758,93.02222,89.4
9,3334,1213,89.67542,83.964995,83.499759,85.46784,89.493295,91.448893,71.056,86.131,87.184969,79.36975,81.998,89.789712,81.827,88.8835,91.322645,90.7825,92.3075,90.380952,93.8,92.75,88.743255,88.1,85.25
5,3359,1213,76.591526,86.723326,91.385768,88.528665,86.058915,80.04737,95.870222,85.5565,90.690695,96.175111,86.031,81.349866,95.717333,84.316,84.20276,90.26,NULL,72.795,84.4,NULL,86.85909,85.65,NULL
6,3362,1213,85.641006,89.561471,93.310014,91.675665,94.58923,91.95403,88.738,86.196,93.065203,96.671555,91.6395,88.849456,93.454666,85.842,94.52711,91.36444,93.905555,89.783214,97.377775,91.15,90.8445,93.888885,87.05
6,3363,1213,80.276735,75.550536,87.556713,87.531351,87.26377,81.637747,70.112,69.541,80.138157,93.476444,82.1235,84.910425,92.014888,82.585,89.161665,95.087775,87.635,76.946428,83.77222,79.9,77.49,93.888885,74.65
6,3377,1213,86.912378,88.536764,91.487684,92.207191,94.67157,87.337398,90.195,82.5845,87.0285,90.616,88.56,89.660521,98.026222,89.7615,94.836,93.65333,89.48,84.813214,94.355555,87,85.792,91.688885,83.65
5,3379,1213,86.907024,89.556628,92.244008,93.723351,94.574115,80.126115,93.012444,85.828,87.760894,93.856444,88.959,86.2584,97.538666,92.076,94.395195,90.416665,NULL,79.500769,100,NULL,85.930909,97.5,NULL
11,3380,1213,79.442314,74.129248,80.560439,89.127711,90.71846,69.550499,68.8425,NULL,80.823193,80.51525,89.2305,82.758128,89.348,92.7235,84.10939,90.42125,92.3075,75.5145,81.05,90,91.695,90.65,92.35
10,3381,1213,87.226814,82.032704,82.161313,88.284385,90.9874,85.930581,83.925,73.4795,84.321454,83.768,75.5675,86.004575,88.65125,79.65,90.48267,88.433335,91.5175,84.889047,93.85,92.05,88.529545,89.9,89.7
7,3382,1213,88.390749,89.284873,88.905498,93.576617,94.612795,87.600093,89.50125,81.0115,85.422375,93.092,86.3925,87.667519,95.785777,95.1705,89.851495,96.728885,92.265,85.476785,97.255555,91.45,86.81,99.72222,85.25
6,3389,1213,63.127125,65.641357,80.238151,77.590111,76.10357,68.211611,57.855667,67.5075,71.585435,82.244444,74.701,69.545826,82.654444,71.91,64.69333,75.297775,71.025,65.989642,73.155555,66.5,70.4075,67.22222,64
5,3390,1213,85.652505,92.460583,92.978711,94.505253,97.15701,90.129037,90.198222,93.0815,92.396248,90.255111,93.003,91.2668,96.184888,94.362,94.507365,97.75,NULL,88.006923,97.5,NULL,89.00909,92.5,NULL
6,3393,1213,92.752735,91.524687,93.530003,92.327822,88.22198,93.011045,94.089333,87.808,90.140722,95.850666,94.562,89.593947,95.944,92.309,82.23533,92.53111,88.32,91.802142,88.527775,83.95,88.7115,93.91111,90.6
5,3396,1213,91.814112,95.531803,95.562961,96.844064,94.019845,95.383333,93.252888,96.744,94.600161,95.168888,94.349,96.528533,98.471111,90.852,95.497895,91.25,NULL,92.376538,85,NULL,95.916818,83.75,NULL
8,3404,1213,71.487961,80.106437,78.957737,74.209906,82.000855,79.963074,72.821,78.045,79.849545,68.904,76.934,77.519208,58.2285,72.2135,79.8725,76.89111,84.95,77.92372,83.5,84.1,77.582413,68.088885,86.25
7,3406,1213,65.150355,75.564549,74.411133,81.268419,86.09384,80.821429,70.3065,62.83,74.697484,73.982667,65.4045,78.592173,76.123111,84.9715,83.309275,82.54,88.975,77.059285,84.8,91.2,79.183448,78.677775,85.25
5,3407,1213,80.663864,88.462154,90.743762,92.70051,94.82006,83.451222,93.852,80.0755,89.080155,88.113777,89.424,91.8848,95.349333,86.159,91.49684,94.44,NULL,83.03,88.45,NULL,87.451818,96.25,NULL
5,3412,1213,92.649217,93.98458,95.980228,95.287326,95.471995,84.852555,99.003555,95.2245,93.295739,97.182666,93.9115,91.746866,98.118222,91.988,94.418155,93,NULL,81.564615,96.25,NULL,90.163636,95,NULL
5,3414,1213,89.152346,95.211719,94.581713,95.238596,94.497055,93.449777,95.794666,95.1635,92.430279,94.365777,93.943,92.568133,98.106222,89.776,93.131115,93.755,NULL,89.772692,95,NULL,91.710454,90.65,NULL
7,3419,1213,75.068516,80.242593,80.965315,86.104956,87.920245,73.843233,80.453333,70.5015,70.143318,88.6866,71.6315,74.70798,85.602666,87.8045,81.706135,89.82,81.875,71.145714,96.788885,87.5,64.849285,93.088885,88.05
7,3423,1213,84.698825,79.311415,67.85649,80.537934,87.38415,89.947929,72.5625,66.9035,81.585892,54.936,63.6425,86.262538,76.672888,78.1265,86.69739,85.01111,84.285,84.897857,72.477775,91.35,84.27,90.577775,86.95
6,3424,1213,62.930888,55.867701,68.724355,66.888075,65.699245,59.13895,42.3465,51.7875,62.661749,78.644444,57.803,63.427254,69.293555,59.503,62.694,63.09333,57.23,63.691428,63.22222,70.45,65.617,57.8,59.45
7,3427,1213,80.503616,84.833165,85.231115,89.093575,92.593945,89.567911,76.0615,79.0895,83.601915,83.925167,85.1345,86.797057,89.192444,86.195,88.78973,94.04,89.43,82.824285,93.866665,96.65,86.312068,97.22222,95.45
5,3428,1213,76.744944,86.72167,88.503606,91.176373,91.518425,83.149333,83.282222,82.491,87.559354,84.4,88.106,92.369333,88.146666,85.159,94.40388,87.625,NULL,75.061153,80,NULL,84.198181,82.5,NULL
7,3430,1213,90.041779,89.36573,91.479081,92.721108,95.88887,94.119432,85.24,84.035,89.844199,96.277,81.65625,88.55425,94.365777,97.351,94.04442,93.577775,99.1,92.532142,98.088885,98.9,92.807241,96.13333,96.6
5,3432,1213,90.545587,94.733842,94.094308,97.413239,96.92273,92.849629,98.586666,94.3065,92.204329,91.040888,93.49,96.8806,98.543555,96.186,96.539405,95.45,NULL,90.967307,97.85,NULL,93.093181,93.15,NULL
6,3433,1213,67.774838,71.870735,81.820285,83.944495,85.63385,87.5814,36.8115,70.66,89.146759,57.993777,77.4705,87.782316,70.108666,84.495,92.406665,68.975555,87.694445,86.88826,62.63333,91.4,88.30647,66.688885,81.6
5,3434,1213,62.813343,73.544892,76.404319,85.270676,92.49865,67.281673,65.946666,77.0295,79.138962,64.486222,75.0405,80.393666,88.907111,81.871,87.73868,95.195,NULL,57.940769,85.35,NULL,73.657272,95,NULL
5,3435,1213,77.395827,87.294613,85.904332,85.549446,79.87663,92.415111,80.512444,89.226,87.35077,76.535111,86.828,88.578066,87.624888,72.358,77.405785,75.88,NULL,86.083846,78.45,NULL,81.501363,73.75,NULL
5,3439,1213,73.845848,78.832797,87.078498,87.363719,91.03735,73.344,77.350222,74.6285,80.510645,96.885333,76.087,80.823066,96.306666,71.463,85.77,90.065,NULL,70.81923,89.7,NULL,77.174545,92.5,NULL
5,3443,1213,72.750892,86.103702,87.706768,82.061387,86.52044,81.274074,93.113777,70.7665,87.810124,90.464888,78.65,84.663866,85.547555,69.369,89.09875,85.57,NULL,78.609615,67.85,NULL,83.831818,77.5,NULL
12,3450,1213,79.587153,87.256221,83.408768,87.70345,83.35522,87.987,84.216,NULL,86.381466,84.0535,NULL,93.314863,81.0215,82.9535,89.55136,80.165,73.02,86.72,90.3,74.7,77.9155,75.775,75.65
6,3456,1213,87.028094,85.013972,86.73029,89.248578,89.396795,85.921614,83.603,79.1135,83.714537,91.113333,74.3035,87.090111,91.068,79.648,92.931,90.35111,70.135,83.583928,76.73333,82.4,82.4195,85.577775,79.65
7,3461,1213,62.402152,66.838769,66.479916,74.911228,70.47264,76.474411,51.5365,59.371,74.591233,58.272,63.0455,77.381711,84.896,73.377,76.244755,54.128885,78.82,77.3825,81.977775,91.7,67.065517,27.44444,80.15
6,3462,1213,73.614034,76.527771,85.963732,84.567937,89.723835,74.518023,81.508333,58.769,77.69899,88.564888,77.3815,82.23285,85.612,75.424,82.776665,95.046665,84.505,74.298928,95.766665,85.85,76.6395,91.688885,78.3
6,3464,1213,63.067482,68.622467,73.873328,72.800839,70.764085,69.422796,59.2415,59.1975,72.194185,71.431555,59.8765,71.232962,63.618222,75.599,60.506665,79.518885,65.48,70.209642,87.57222,61.45,63.483,79.466665,55.45
12,3465,1213,81.057914,82.047923,72.133325,66.70441,67.63235,71.599,91.008,NULL,60.784844,86.334667,NULL,68.0805,56.2815,63.113,59.168465,78.92875,54.635,65.06,86.625,57.8,62.3075,68.925,63.75
7,3471,1213,70.744467,68.240762,72.895663,81.765969,87.494245,79.310396,52.28875,66.3005,78.844091,56.247167,73.877,80.839057,67.439111,89.733,87.720145,76.28,86.725,77.5875,62.4,94.4,86.617586,97.22222,82.4
5,3476,1213,84.246786,86.489124,87.991534,83.359673,84.627905,86.283851,83.729555,83.983,86.796086,85.059753,88.786,81.662933,85.997333,85.363,84.339075,81.25,NULL,80.641538,76.25,NULL,87.51909,82.5,NULL
10,3490,1213,87.32619,88.994603,89.998172,88.03381,85.282875,86.87005,92.6495,92.1335,87.807136,93.009,93.636,85.49053,82.875667,92.784,79.642065,82.051665,91.6475,83.098095,81,85.3,91.212272,90.3,94.95
9,3497,1213,64.665898,67.854888,66.531565,64.307197,45.07065,65.663747,61.67275,74.4915,65.750147,63.8705,69.987,62.046758,70.241,62.808,45.840045,36.42,51.4575,64.61619,47.85,49.7,56.667073,43.6,43.2
7,3498,1213,66.058148,64.566131,59.600863,64.63808,65.529385,65.109795,57.916,58.6815,59.072576,57.0986,55.2415,59.760115,73.621777,63.3805,65.7342,53.255555,63.175,54.8625,59.23333,68.35,64.203103,42.155555,49.45
7,3500,1213,89.763334,92.681844,87.922666,91.330866,93.65152,93.148955,90.47375,88.6105,88.660015,79.912833,88.46875,87.665942,87.944444,99.873,90.09473,93.67111,92.96,92.722857,96.13333,97.35,87.964482,94.44444,97.75
9,3502,1213,58.49574,61.345048,66.385854,69.243777,64.712435,78.176681,40.41525,58.252,71.90703,62.30175,59.51,72.580724,57.502333,69.8655,66.82626,45.341665,63.3525,73.80238,52.65,71.35,72.302558,46.8,54.8
5,3503,1213,78.760953,85.716714,85.130762,86.333827,80.3692,76.356907,90.950222,86.732,83.329378,81.613777,83.585,78.999666,87.990222,89.722,73.111905,79.075,NULL,72.355769,69.1,NULL,86.413636,75.65,NULL
5,3510,1213,82.560761,86.709526,84.53423,79.87711,70.871205,76.159,95.299555,85.9855,78.644956,85.809333,85.2315,79.807333,94.256,81.569,65.51342,82.945,NULL,68.471538,65.35,NULL,75.911818,78.75,NULL
5,3538,1213,87.614941,89.590158,89.43788,90.885375,90.19933,89.571074,86.370666,85.261,84.480285,87.864888,85.5625,87.638266,94.040444,86.487,93.346445,83.32,NULL,82.96423,90.35,NULL,83.518636,86.25,NULL
11,3543,1213,66.77226,73.062385,72.412882,72.223767,82.89313,71.660361,85.905,NULL,75.700575,69.315,66.806,70.592287,69.189805,62.6315,73.92386,90.328335,88.22,78.8095,89.5,89.1,81.41875,91.6,88.55
5,3545,1213,86.296441,92.214026,94.926737,94.407574,93.786985,85.337111,95.368444,92.413,93.310298,93.040444,93.948,90.908866,97.521777,92.47,89.54369,93.82222,NULL,82.634615,93.45,NULL,91.046818,85,NULL
5,3551,1213,77.223174,85.810057,89.557558,88.536896,82.789195,76.327129,94.035555,89.962,88.235391,92.188,86.586,89.063466,92.444,89.517,88.77717,84.005,NULL,72.21,92.5,NULL,93.581818,81.9,NULL
5,3571,1213,76.562906,88.913258,87.050849,82.616647,89.87306,83.091037,92.587111,85.6775,86.59895,81.235111,88.489,83.953133,81.716,83.489,87.21618,89.755,NULL,76.215769,83.75,NULL,84.370909,89.4,NULL
6,3580,1213,94.870274,92.42249,93.469831,91.11958,91.65159,93.546164,95.347333,87.252,91.202903,95.112888,94.8215,91.77372,90.679555,93.837,92.380665,96.45333,93.24,92.921785,95.555555,93.75,90.212105,96.13333,89.35
5,3582,1213,79.892023,82.981723,82.752578,85.152334,81.089685,87.405222,68.992444,81.316,85.848434,68.995111,85.175,88.232133,79.313333,93.206,90.168285,72,NULL,79.513461,66.25,NULL,84.523636,72.5,NULL
